latitude,longitude,continent
-30.93916131,151.4010788,Oceania
-24.51758734,145.7610199,Oceania
51.64369191,105.5571195,Russia
-45.49718233,-68.30627523,South America
54.05740354,19.24360281,Europe
-29.31279401,18.78260272,Africa
-27.7237016,-59.89034354,South America
-23.71516388,-49.50283812,South America
-24.53534287,139.5678992,Oceania
57.09214695,27.6291411,Europe
16.28962282,-0.04502649,Africa
-3.018337106,38.28154712,Africa
9.029261516,-0.527713618,Africa
9.230081499,-2.288534404,Africa
46.6567815,13.94215276,Europe
-9.529520048,-36.97273697,South America
-10.46051436,-62.57121986,South America
60.1697496,17.92590169,Europe
-9.745518221,-45.35391884,South America
-1.402740526,120.8270571,Asia
-7.773361906,-72.20084745,South America
0.960236847,-59.91246248,South America
-34.11712846,119.0724991,Oceania
50.27461976,21.28648616,Europe
41.63127432,75.84543146,Asia
14.88152034,102.1512217,Asia
38.61949825,-0.673167181,Europe
-50.43497072,-71.50479498,South America
42.45637682,73.81372359,Asia
51.93693481,44.92479601,Russia
-0.94132202,120.2252558,Asia
-26.5906833,120.2260383,Oceania
-31.05245221,118.1051927,Oceania
-7.516487766,-63.01702241,South America
-30.40170349,20.49470135,Africa
-26.38291268,146.2466339,Oceania
14.95778099,-16.86885075,Africa
-41.2699557,-68.87577328,South America
48.72439175,9.096619975,Europe
-48.81852893,-69.7699096,South America
26.79804532,-104.1901977,North America
-13.30544055,-70.29809479,South America
-34.01484706,142.4748229,Oceania
-13.19843797,-51.90625809,South America
61.81273277,77.43235861,Russia
46.24191867,24.18477556,Europe
63.66228605,66.74600902,Russia
31.63594558,-116.4715963,North America
50.46937838,103.7861358,Russia
50.73630786,18.93466498,Europe
8.823207796,7.046682652,Africa
10.16368725,7.90580241,Africa
-31.09121837,-66.73359469,South America
-14.48015348,-58.49475515,South America
-26.74073701,-65.77572074,South America
48.09711353,102.5531089,Asia
-11.69049869,-46.13759467,South America
51.81791842,32.89566424,Europe
39.2424541,31.396395,Asia
11.73193925,9.587312793,Africa
11.31309376,11.30531251,Africa
8.292482977,100.2590652,Asia
16.38390587,-14.06307515,Africa
46.27767341,44.92951802,Russia
-25.25701996,141.4056367,Oceania
14.27322709,104.5861237,Asia
-28.22187222,-60.74897783,South America
62.27606335,42.79305401,Russia
-31.36105731,131.3215316,Oceania
-3.913546217,-40.34020768,South America
-2.30794203,-45.27139283,South America
-6.395450094,-55.56572167,South America
-36.90328012,142.3308041,Oceania
10.86059491,79.06525852,Asia
-26.92130036,148.052955,Oceania
-28.88066812,152.57079,Oceania
-26.38354055,149.7169486,Oceania
-12.34798953,-45.99522141,South America
-27.48899193,-53.36541962,South America
-11.568092,-37.81689061,South America
-28.7985268,-49.94878036,South America
-21.15815892,117.3920794,Oceania
23.51876944,-106.3135721,North America
18.88196784,-98.71998104,North America
-12.50504995,-74.70820816,South America
8.743212763,-76.5396262,South America
-5.255686178,-49.32619077,South America
19.87071585,-89.23941665,North America
18.54669604,-96.24743353,North America
52.75385527,104.4569004,Russia
-29.77784485,-61.80291789,South America
-5.957919998,-40.11772793,South America
17.72578952,99.573708,Asia
62.39398164,16.56491394,Europe
42.569701,12.04849773,Europe
61.77810885,45.31729887,Russia
-28.97382402,29.89110442,Africa
-26.09887352,-49.37607691,South America
12.67866036,5.509878854,Africa
20.34069523,-99.98025641,North America
42.48536281,72.50271585,Asia
4.528307649,-60.17959399,South America
-0.42312022,36.01891188,Africa
-12.07056144,-59.66233205,South America
-38.51818486,143.3445157,Oceania
-28.68343492,-67.44313141,South America
60.29644663,16.27768401,Europe
52.18728855,16.71449901,Europe
-19.37300946,25.87740468,Africa
-26.63189426,-53.88634568,South America
17.59586452,77.98724429,Asia
51.63528061,90.0737651,Russia
55.11608841,72.44082215,Russia
-16.34822534,133.9193437,Oceania
-4.655061059,-38.94251396,South America
50.66576567,105.2631711,Russia
-35.991498,139.5780828,Oceania
-7.625205707,-36.57689991,South America
-25.18053411,-65.4963035,South America
16.28962186,-0.044627024,Africa
-26.10957642,148.6527645,Oceania
12.55446824,6.110648161,Africa
-31.35830618,-66.74639447,South America
47.84652734,118.4814574,Asia
4.895542826,-71.58088065,South America
38.13088264,-8.424752288,Europe
17.10404733,102.8789551,Asia
-12.61865749,-47.44881221,South America
22.35346193,72.95837024,Asia
49.48169765,24.42442323,Europe
11.27226232,103.3324412,Asia
-24.96740578,143.9739644,Oceania
12.46900287,-11.90845441,Africa
-16.45684228,-48.9922127,South America
8.628149948,8.373059024,Africa
9.253196632,-74.35258373,South America
64.88647391,56.34656912,Russia
-1.152055684,116.7941445,Asia
50.65325041,25.47825315,Europe
47.35155203,92.18709605,Asia
6.22212995,6.14014447,Africa
6.308346848,6.419462194,Africa
-17.14035672,-39.87810469,South America
-11.79356899,-46.23305493,South America
39.86287391,-6.155659146,Europe
-35.05539946,-69.55964218,South America
62.16302489,117.7451135,Russia
0.037127112,110.0997664,Asia
47.90046345,46.12700096,Russia
51.46032023,28.86599262,Europe
-8.224307044,-42.53783797,South America
42.38611199,19.04605911,Europe
-19.87556131,136.3029707,Oceania
61.76570338,66.00008307,Russia
0.451126112,40.28712758,Africa
-3.152237809,-43.51239926,South America
42.15889804,22.85790298,Europe
56.70828852,49.76060693,Russia
-8.591541061,-55.06541574,South America
-26.6524662,21.83446174,Africa
18.2072622,75.70735187,Asia
58.74209993,40.27886992,Russia
14.25164248,-5.982373321,Africa
-31.83692305,132.6991661,Oceania
-8.059343302,-71.20165283,South America
55.25297732,41.81511469,Russia
67.30604102,22.241163,Europe
-12.53939174,-38.70639285,South America
-32.12726447,133.8089557,Oceania
50.28722968,98.9553957,Asia
-24.26424818,139.42302,Oceania
63.96231165,14.05103432,Europe
0.099872301,-51.09150494,South America
6.606183173,-2.101240279,Africa
-8.662694788,-76.85720874,South America
12.34930038,9.634690528,Africa
31.84364253,75.13701483,Asia
-32.30370972,125.2148239,Oceania
-8.630449419,-35.83374093,South America
62.02792121,24.48887891,Europe
62.80065685,22.85508192,Europe
-20.17825283,-47.04639302,South America
-22.59055469,136.8844882,Oceania
66.8115405,27.50211076,Europe
12.79677914,104.7788292,Asia
24.37513835,-105.1493786,North America
-25.18606152,132.5139656,Oceania
-33.96776267,142.6192121,Oceania
12.38171485,103.2608135,Asia
-9.839452017,-41.5482559,South America
-26.38408835,-53.53141171,South America
18.10869688,99.02189294,Asia
-26.75612574,20.00075983,Africa
-26.89503077,24.75144508,Africa
27.22963442,-101.4211766,North America
-33.81342353,19.81468421,Africa
-13.60195972,-41.33147718,South America
-2.428950555,37.6667537,Africa
60.89533069,26.56341865,Europe
-31.24356283,-54.24104749,South America
-15.8299923,-49.61878564,South America
6.546828747,-2.169647951,Africa
-19.68295864,-47.95256999,South America
6.667236302,3.06449102,Africa
9.991129036,-75.26624133,South America
-11.49374238,-58.62715898,South America
62.44196326,12.9637763,Europe
67.25998298,28.36068103,Europe
23.22751687,-104.5369794,North America
50.28998048,22.55340174,Europe
-22.21104417,-56.77042394,South America
48.11581733,20.75578868,Europe
62.70844651,147.5377892,Russia
-30.88658184,141.7748319,Oceania
67.69071963,24.0779238,Europe
-16.6306425,-69.71761674,South America
53.00110021,16.14277319,Europe
52.07664088,18.80427263,Europe
-38.14473874,-65.81477977,South America
-34.71184267,-68.27940758,South America
46.55206061,134.249041,Russia
-23.06659858,-63.96218889,South America
-50.3305556,-73.2341667,South America
-29.68745407,115.3399328,Oceania
-31.37250545,131.1528542,Oceania
-9.419271551,-61.97088681,South America
-27.94508319,120.0359183,Oceania
59.25621491,15.37330994,Europe
-29.01852299,-62.09340804,South America
12.09253309,9.323421348,Africa
-45.5824541,-70.95033124,South America
-14.31024114,-39.29047649,South America
16.98725237,102.7361891,Asia
57.36669292,93.12067963,Russia
-18.03598999,-48.54832508,South America
-9.882702507,-41.77497116,South America
10.03453076,-74.2206362,South America
59.5327578,69.98640709,Russia
47.87642531,103.4365536,Asia
51.51889962,45.01955686,Russia
64.50713022,141.8911647,Russia
-35.35511317,145.5595906,Oceania
-19.47739995,-68.67520516,South America
-18.26013486,-40.44184841,South America
-15.06781403,-47.08097179,South America
24.8948017,91.8690311,Asia
62.2864684,43.88735424,Russia
46.79482353,9.126987554,Europe
-5.647012261,-44.43232586,South America
-17.74297848,123.5809126,Oceania
-26.70312659,26.14911822,Africa
43.13104682,25.13035737,Europe
57.6808348,29.37699748,Russia
-7.635555199,-42.39355877,South America
14.91387696,-12.45696439,Africa
46.98696711,119.2665756,Asia
38.8793259,30.80186097,Asia
21.417519,-101.2781215,North America
27.27154197,77.96419647,Asia
-4.156459744,-39.00926155,South America
-26.84589012,25.99922266,Africa
57.44685276,88.61202309,Russia
7.353489901,-2.388124649,Africa
-15.08984308,-41.10192993,South America
-38.98103444,-61.27638638,South America
59.03445765,27.06002529,Europe
11.50630798,4.493739494,Africa
17.39231637,102.9526226,Asia
8.282785164,5.832446679,Africa
16.05054326,103.9798444,Asia
-11.4018129,-39.33787512,South America
45.61599109,27.55814992,Europe
16.5541778,-89.43846159,North America
-38.15105877,-66.9277234,South America
40.94362211,34.20670724,Asia
-26.07953445,-51.15611865,South America
-19.06485187,-42.55374194,South America
54.80513298,59.96821075,Russia
-6.767052296,-42.34364272,South America
9.596010847,6.020632454,Africa
-24.55813296,119.620919,Oceania
-18.08820912,-64.34750102,South America
57.37752185,47.08116539,Russia
-38.04624507,-65.62393934,South America
-26.84224534,-62.71546387,South America
-21.16861553,22.308766,Africa
7.198461389,4.349549923,Africa
-6.87316117,-55.43800736,South America
-19.18883913,-43.25833131,South America
18.0183677,-91.6725355,North America
43.78457496,23.99488408,Europe
23.83102848,90.52291229,Asia
49.5548961,107.3807407,Asia
-16.04036593,142.5727813,Oceania
16.28942793,-0.045096009,Africa
-16.22393683,-69.46234836,South America
54.78511586,46.33696625,Russia
-15.5694079,135.3745358,Oceania
-1.35484417,37.92133859,Africa
-30.81369084,18.11571477,Africa
35.19197925,24.45219479,Europe
-5.405463718,-45.37292128,South America
-26.03447288,146.7605853,Oceania
0.157838515,-76.85061432,South America
24.24697689,91.49696469,Asia
7.771342955,80.34701061,Asia
50.94250587,22.46429993,Europe
-15.57828313,-53.36387872,South America
-17.95626209,127.7944198,Oceania
6.814946236,-71.23487619,South America
-1.736445429,119.3827633,Asia
23.2966775,-104.5200701,North America
3.699147228,-60.32005354,South America
-31.1568492,-57.03450261,South America
12.37562362,4.604407935,Africa
-22.90311802,22.10859308,Africa
61.55508537,53.69816194,Russia
-30.0195128,148.3614672,Oceania
-31.91009399,127.1358784,Oceania
-36.05810175,141.7388416,Oceania
-28.9516041,-62.18171311,South America
-19.61399375,-67.71842123,South America
-25.02586219,114.874677,Oceania
-26.22700688,-67.40207625,South America
63.0106193,43.24097474,Russia
-30.59838295,-56.6316648,South America
52.3780861,18.00776198,Europe
43.9972672,15.43694752,Europe
-26.6316555,-53.88551223,South America
-23.50523165,-54.83599476,South America
-0.40913847,35.06705487,Africa
62.72959881,25.99218468,Europe
2.792766491,97.89657729,Asia
-26.59156434,133.2533896,Oceania
-23.11131718,-54.22079227,South America
11.03716409,9.573876773,Africa
-26.07862983,148.6109751,Oceania
24.79817515,-98.1351075,North America
-22.50406769,-54.13124136,South America
62.93869574,152.3893625,Russia
-13.69845283,-39.04012126,South America
-19.70216018,140.2215784,Oceania
-5.853998852,-39.23548226,South America
37.2129632,39.53681473,Asia
-25.79943921,-60.39614547,South America
-17.67097003,123.3517529,Oceania
-9.882702507,-41.77497116,South America
10.55837151,11.365356,Africa
-22.31729956,144.4800706,Oceania
-33.00391143,20.56827522,Africa
52.30274959,19.02379172,Europe
11.01790499,4.768007109,Africa
57.06802012,39.44277505,Russia
-32.45744606,123.9346474,Oceania
55.59533369,21.54986556,Europe
5.139123679,116.3113354,Asia
-22.43270553,21.75343495,Africa
-21.59770596,115.941395,Oceania
27.56885275,90.44886138,Asia
-27.5218092,-61.73255351,South America
4.993481569,-71.87799375,South America
26.9726205,74.86525873,Asia
38.39889792,43.19741211,Asia
57.47023711,21.96622618,Europe
-15.65511062,-43.83339697,South America
51.70569258,19.4954722,Europe
-18.70226827,-65.35645433,South America
31.22700074,74.91769646,Asia
-8.142069812,-70.28875118,South America
-20.56513281,-47.88391799,South America
-31.93573881,-65.82315089,South America
-5.168039474,-36.97514482,South America
16.78661069,-91.83066815,North America
13.84203744,-90.26239022,North America
15.33051849,74.04090113,Asia
-43.81567963,-68.62468474,South America
41.50315456,13.40467596,Europe
55.45298199,51.41626777,Russia
-28.32586633,-49.08215456,South America
-22.26947958,140.0646322,Oceania
-43.83979052,-67.78176013,South America
9.862089691,-74.84959894,South America
-33.67033647,141.7977045,Oceania
-24.82342289,133.1886013,Oceania
10.11461217,6.12423154,Africa
-3.665514532,-41.8742656,South America
-28.46068979,-62.10531561,South America
20.6496489,78.31903602,Asia
-6.920437454,111.5528355,Asia
65.77679261,-22.21376344,Europe
56.96051239,14.52982879,Europe
63.06986005,74.54763978,Russia
-13.22599241,-50.56905267,South America
48.45283713,20.56973023,Europe
-33.49223608,23.57259103,Africa
-29.12185175,152.9989508,Oceania
56.8051582,16.08773226,Europe
-7.879034312,-63.26988962,South America
0.852370915,-59.61557811,South America
-37.65314722,147.881573,Oceania
44.28853377,20.57970635,Europe
11.52735412,104.5375459,Asia
-25.69153804,141.2450283,Oceania
18.64468041,78.93957183,Asia
38.14750445,40.07212392,Asia
56.10907439,92.92682111,Russia
1.732646234,40.62545106,Africa
-16.21429899,133.4248793,Oceania
13.01104207,77.95084793,Asia
57.1516672,22.20530197,Europe
4.9881411,-73.27583284,South America
33.78021214,10.85055604,Africa
-3.777461025,-58.93071336,South America
29.66984199,-112.3448109,North America
62.04217455,49.55113163,Russia
41.8312025,19.96723282,Europe
58.37582643,16.62442546,Europe
42.81421283,75.50588374,Asia
39.6095583,140.6701383,Asia
-14.39555486,-57.57003244,South America
-43.36379842,-65.71770384,South America
-29.40944193,-63.71105667,South America
-17.95225217,125.2629297,Oceania
23.04443866,-102.0571974,North America
-3.488802117,-51.18010621,South America
-3.38559329,37.7928072,Africa
61.26796316,65.11318793,Russia
-34.70235736,-60.9349788,South America
-5.339212983,-41.55828454,South America
-30.36535488,152.5471409,Oceania
-12.73953855,-54.52699435,South America
49.58412828,18.47851919,Europe
9.680126803,6.551335877,Africa
-30.10888217,116.0618525,Oceania
62.80065685,22.85508192,Europe
-20.85473383,118.0618408,Oceania
-33.07026663,-64.52805695,South America
-31.59872144,144.978961,Oceania
-21.97918759,144.6560709,Oceania
53.39259958,51.40504761,Russia
-22.33790876,-45.95137952,South America
-18.59490802,-41.48803968,South America
13.05141929,5.187389087,Africa
-8.817948185,-67.06636857,South America
-11.02489108,-48.26678992,South America
53.34745089,142.9934962,Russia
62.11309567,25.24255705,Europe
-34.69230569,-56.00974264,South America
-26.63238932,-60.33941397,South America
-26.46910172,119.4528183,Oceania
-29.09006706,-67.46830897,South America
-37.05016775,145.2845481,Oceania
-19.85295272,142.8408008,Oceania
-20.1247737,-66.26057161,South America
58.11431144,102.6974773,Russia
-33.2327412,-60.93493078,South America
28.25725188,-101.0386828,North America
6.965329312,81.28667596,Asia
49.98313581,46.5070688,Russia
-32.31410355,-53.13537898,South America
-16.21182889,144.7315905,Oceania
-28.38102232,116.3224068,Oceania
-27.98750878,149.3497445,Oceania
-36.69998038,145.4317561,Oceania
63.6518401,53.76624077,Russia
-43.86498926,-68.84959389,South America
17.31705078,-94.85451485,North America
52.43452447,17.83311082,Europe
64.57535307,29.70019602,Europe
-10.86243022,-62.80469504,South America
-27.65568524,114.6809128,Oceania
-32.93300387,-59.32841822,South America
63.90868627,68.21023312,Russia
0.542277857,100.3846654,Asia
-8.970254229,-40.26349358,South America
46.36965156,15.58170208,Europe
-30.0506825,28.4929367,Africa
-23.49646371,-47.46054193,South America
-21.78469119,26.08287478,Africa
-18.8550193,-52.48416234,South America
-19.7859965,-44.71599764,South America
-28.87469454,149.6763488,Oceania
63.63782837,48.38802567,Russia
-1.189372354,39.82989901,Africa
-23.12225351,26.19759182,Africa
-17.8110555,-63.1785372,South America
49.91844446,91.7832636,Asia
55.3412209,59.4489732,Russia
11.7648988,103.6371347,Asia
50.65225357,-3.298286398,Europe
16.06686444,-13.91013488,Africa
3.198467295,-72.65123036,South America
19.41583505,78.97451962,Asia
40.37780212,33.23465432,Asia
-24.94614704,25.71633353,Africa
48.51763808,32.02225023,Europe
-2.734194859,103.9262975,Asia
-3.048020967,38.6703427,Africa
55.73208322,24.12800437,Europe
56.30838622,160.8650615,Russia
45.48076575,26.25381342,Europe
47.45481543,104.5787095,Asia
53.37735931,14.40107495,Europe
18.5716724,-90.44684333,North America
-37.48359738,140.4601567,Oceania
44.75051322,105.4242969,Asia
13.39092368,-11.6412023,Africa
6.364963227,4.802050767,Africa
53.82065584,50.71764155,Russia
-31.72940826,142.5095366,Oceania
38.72095835,38.86369147,Asia
21.95851733,-99.30529228,North America
-32.83695503,148.1371584,Oceania
-33.97563392,123.2062547,Oceania
39.10183242,43.99202116,Asia
19.69777087,99.87747665,Asia
56.72771991,-6.028891367,Europe
68.06098196,35.13432015,Russia
57.66972906,-7.222280472,Europe
-0.077152842,38.4243625,Africa
51.1728443,3.675201476,Europe
-9.798484032,-68.58180108,South America
-0.168252458,38.40545533,Africa
49.02475579,101.5193218,Asia
45.42235144,20.48083107,Europe
30.88025963,75.82069254,Asia
-33.49793719,-55.86776711,South America
23.04737758,-102.1078214,North America
14.41702841,-12.20672942,Africa
-35.06448573,145.1144713,Oceania
65.08432525,28.13449606,Europe
55.3916034,100.8276134,Russia
-26.5906833,120.2260383,Oceania
14.25152768,-5.982178092,Africa
-31.90549134,115.902605,Oceania
28.30679889,-14.15061286,Europe
-49.6374431,-71.53999561,South America
-37.97579883,-62.32815702,South America
10.56951258,10.15640477,Africa
57.90993524,12.55123994,Europe
-1.887738842,105.6892191,Asia
-10.57602055,-63.62030975,South America
14.81071823,-15.5165111,Africa
-24.66310704,144.4763462,Oceania
-33.95538953,140.845673,Oceania
39.06247229,22.92872836,Europe
40.05896941,42.85327063,Asia
-2.963581515,113.0001451,Asia
-29.33381964,116.2900419,Oceania
-31.41155452,-67.02071988,South America
-14.75178517,-44.40733348,South America
58.61233164,57.73659713,Russia
-27.4055192,133.6924046,Oceania
-32.08009657,-61.11991748,South America
38.3710025,-5.031269789,Europe
-27.5520383,-59.14208213,South America
8.006148463,5.612908966,Africa
-32.63716833,-62.38576303,South America
1.404124031,35.30856201,Africa
50.11634366,18.48228738,Europe
-26.52468273,-58.49099292,South America
-5.658349688,-55.78433917,South America
28.31389813,-104.5748565,North America
-12.23374183,-55.11516412,South America
-27.07710928,146.7174976,Oceania
65.92589749,56.47602937,Russia
-6.427632381,107.7156982,Asia
42.37383528,-4.994764628,Europe
-25.46596427,-66.23898725,South America
-32.89828288,26.63246189,Africa
-22.49129318,21.79814576,Africa
-50.40333039,-72.71077684,South America
6.217935222,6.179630429,Africa
49.78106981,106.9295981,Asia
7.927262944,9.866878773,Africa
-35.47324208,146.6912138,Oceania
-3.853322842,115.2620377,Asia
-15.97168409,-42.363954,South America
22.48970754,73.41052426,Asia
-32.05613233,149.2491079,Oceania
46.10828771,19.6496964,Europe
47.25345236,22.42294986,Europe
-33.91687439,-67.98994904,South America
58.88299888,24.97567762,Europe
7.465370711,6.610634958,Africa
3.23828519,-51.56398019,South America
42.59014208,25.35389894,Europe
-21.85854756,120.1327725,Oceania
25.92570603,-101.2729306,North America
9.29205332,-75.80654678,South America
8.38696267,8.351332962,Africa
-22.10062109,-50.23516901,South America
59.18095166,26.0710678,Europe
-21.06172011,21.72804268,Africa
-28.63413297,-48.9565138,South America
52.9517178,105.8073846,Russia
-26.61357711,118.5350462,Oceania
-16.57404567,-68.98591725,South America
-32.96800931,144.3729033,Oceania
-26.63153985,113.8247643,Oceania
44.73445655,27.90163971,Europe
-7.908543726,-36.60715716,South America
38.43339198,32.81878867,Asia
-32.10862344,147.258424,Oceania
-25.13208733,-54.30144989,South America
-30.69485435,150.0177687,Oceania
38.55690304,-6.293790026,Europe
37.75633247,127.4408347,Asia
-20.55183972,-51.76534168,South America
61.79138249,66.54022626,Russia
10.04412893,8.994802941,Africa
10.46574585,103.74671,Asia
-24.22413347,-60.16453854,South America
-33.22997092,118.0007095,Oceania
-43.86149523,-69.04694237,South America
61.98613737,31.70686487,Russia
-20.12620355,-55.38706886,South America
21.1383616,81.18042907,Asia
-30.86537378,135.5986591,Oceania
-17.4612273,124.2626226,Oceania
30.33851837,-115.8165669,North America
-4.830430638,-47.27427315,South America
11.23443443,11.33806085,Africa
-22.13227466,-63.25984325,South America
-14.17026161,-57.38232945,South America
-39.14997995,-67.5216568,South America
-25.58793384,114.1671097,Oceania
-1.006455955,-48.96156952,South America
54.1936857,20.1420494,Europe
-51.86835652,-69.45323266,South America
17.94685447,103.714817,Asia
50.41889784,5.948886543,Europe
-18.69648473,-39.92266428,South America
7.352663047,99.56916097,Asia
14.43088781,-16.31462114,Africa
-18.6311389,-54.77273447,South America
65.39694682,14.98904012,Europe
46.40651006,24.68915801,Europe
37.54317324,22.1334743,Europe
-15.32519761,-58.00756679,South America
7.381389253,-2.202540979,Africa
46.84674312,112.3483536,Asia
-21.37205017,25.32102306,Africa
-18.34480603,135.8853304,Oceania
-44.26371884,-66.14970276,South America
14.7888314,103.0623477,Asia
51.43170544,28.83066984,Europe
40.24572359,17.99164685,Europe
-27.74695397,148.7714013,Oceania
58.77466652,61.83768952,Russia
45.05236654,27.06835082,Europe
-33.62445817,119.3679351,Oceania
-22.66395766,116.2229154,Oceania
38.72470437,39.84854772,Asia
39.32678835,35.09483994,Asia
-19.00631368,144.9696609,Oceania
-13.73622711,-57.61454695,South America
-9.805977928,124.4806097,Asia
-34.63928642,-62.97828246,South America
-45.19775763,-69.98622978,South America
-26.63966726,145.4405757,Oceania
11.24533955,9.603246342,Africa
-18.48420404,-47.32832768,South America
-3.790747058,39.25670516,Africa
-1.916074366,-46.04570684,South America
-17.57201322,-42.13717188,South America
53.67241704,112.7732926,Russia
-14.94812506,-39.19589937,South America
-15.11880426,-54.11317402,South America
13.79998772,102.9390347,Asia
-32.69198494,-68.66787744,South America
-23.65108729,21.45214743,Africa
10.28919875,10.39374267,Africa
-18.46962319,-50.74425278,South America
55.24412855,-7.34167802,Europe
-32.20815393,-53.02510675,South America
3.484347646,39.06319855,Africa
9.122726254,-1.27301811,Africa
20.61758728,-103.4837527,North America
-7.233984184,-44.56568327,South America
62.8640472,48.82314615,Russia
-3.848232657,-50.65050708,South America
-25.20737165,29.3007848,Africa
6.309382209,-75.66787891,South America
-31.50818565,148.5359922,Oceania
-22.3991996,147.9543525,Oceania
58.69550417,25.74763301,Europe
-16.69445811,-39.70334461,South America
-3.005925697,-52.13315124,South America
-11.91904816,-46.13893299,South America
24.81091659,55.74671203,Asia
6.525051279,80.08713764,Asia
-24.21610902,142.7863406,Oceania
1.532982782,102.0498076,Asia
10.45678106,8.635790477,Africa
-18.09077304,144.479922,Oceania
-19.7627506,-54.35968094,South America
45.9127861,115.0655383,Asia
-29.13385611,116.0006293,Oceania
29.13863656,-106.7369106,North America
44.83128617,24.65565832,Europe
-18.56935887,141.7694395,Oceania
47.49092563,23.07503522,Europe
19.85185305,-103.3527409,North America
8.153880663,-76.03975622,South America
-30.00841392,145.8778149,Oceania
-28.62187767,122.4181929,Oceania
-27.60213702,-62.38314369,South America
46.69444556,113.3039203,Asia
62.15300849,27.63633506,Europe
8.938713568,8.420507824,Africa
16.49269301,-14.4404709,Africa
16.51210618,-14.7353241,Africa
-43.26699706,-65.19958479,South America
-13.54821663,-45.04795801,South America
44.63279256,26.50914851,Europe
20.03093443,83.72375017,Asia
57.23649362,-3.049164411,Europe
-49.04945345,-72.21681617,South America
-35.50991993,-59.66389354,South America
52.28609844,20.80816693,Europe
-33.00313166,136.267909,Oceania
-27.95487154,-59.30919911,South America
-13.05008791,-75.53533266,South America
-9.007721527,-68.8496573,South America
32.81931197,131.1016832,Asia
-6.315488859,-37.72428374,South America
20.22545892,-88.54052358,North America
-5.117788648,-49.11830893,South America
-21.66201393,139.261571,Oceania
-18.57272349,127.0971041,Oceania
63.29947209,12.11435023,Europe
-22.97047742,139.8787026,Oceania
42.10960202,24.1067094,Europe
55.88999483,27.33424281,Europe
50.29145082,142.6612605,Russia
-1.837002299,37.63942705,Africa
-24.85834966,-52.52413087,South America
37.36854812,43.08964933,Asia
-23.6567958,146.6506996,Oceania
-25.98832059,149.9107191,Oceania
7.155746971,4.740307853,Africa
68.49183399,24.70934375,Europe
62.65023996,133.6314021,Russia
6.167163446,-0.555831744,Africa
63.16664913,138.3096192,Russia
66.55803436,67.78911424,Russia
-5.821675305,-37.59864327,South America
-22.35016949,119.9536597,Oceania
50.39415413,136.9336923,Russia
52.8246296,17.35678818,Europe
-23.21015799,-50.62734449,South America
-9.233165708,-75.00266987,South America
-25.40753419,-60.19237399,South America
44.06169956,23.36793283,Europe
-11.00886868,-69.55510112,South America
12.36111966,8.748322789,Africa
-36.05877574,-65.40561789,South America
-23.52982271,20.76288488,Africa
-28.01976779,21.44991958,Africa
49.39505194,130.2325134,Russia
51.89630363,94.34449936,Russia
19.22744691,-97.85166026,North America
-7.992072956,-71.37908789,South America
7.645510723,-76.68935049,South America
-26.58725351,-53.44485795,South America
42.39189388,-7.771225264,Europe
-24.33448552,148.3867929,Oceania
-2.438985934,-48.24386076,South America
4.381761202,102.0610187,Asia
6.087670986,1.064033645,Africa
47.91941348,114.5474366,Asia
-12.01097249,-69.06566467,South America
44.48952973,8.012843658,Europe
47.30115187,21.33395784,Europe
61.78365583,113.0744704,Russia
-8.290918345,-77.84095221,South America
-22.533301,133.3292465,Oceania
-16.87766181,-44.00666681,South America
-31.77538469,116.4705741,Oceania
-8.55427148,-38.04282187,South America
63.36040464,46.53597453,Russia
-27.43939895,26.30044753,Africa
56.35807194,38.02448013,Russia
-6.540536157,-36.9054372,South America
-23.49646371,-47.46054193,South America
-24.69328134,119.6126611,Oceania
-18.14804096,144.7582643,Oceania
21.6797088,83.86103062,Asia
16.5495056,-96.76273347,North America
-34.18773381,115.71571,Oceania
-30.71168977,-68.97173914,South America
-28.11305438,144.5392266,Oceania
22.69909215,89.01891052,Asia
-29.24117578,-66.15940879,South America
-16.59593279,-43.64242307,South America
-25.28995451,23.01859316,Africa
-32.33663649,149.9447861,Oceania
7.912498249,80.15560909,Asia
51.07393662,33.53709095,Europe
-29.43672445,135.0158107,Oceania
24.68502848,-100.993007,North America
16.66373464,-94.71345908,North America
46.04449252,113.4339307,Asia
-8.627483228,-63.99654773,South America
57.4306574,45.68940005,Russia
-4.597594055,39.10693496,Africa
-24.99647099,-61.4399878,South America
5.576525951,5.687498652,Africa
-17.8110555,-63.1785372,South America
-27.55544589,30.84589241,Africa
-22.61219319,-51.17166365,South America
27.3483844,-104.8573107,North America
-41.8392365,-71.41931525,South America
17.90554882,-88.88502975,North America
38.73071969,29.20079286,Asia
47.58346674,97.57891943,Asia
49.46701353,17.12898685,Europe
65.80167976,-14.90956338,Europe
20.15949685,83.86542794,Asia
63.17580951,22.0407051,Europe
62.79036559,148.8012411,Russia
-29.01721004,147.2999636,Oceania
-26.12488719,133.1996558,Oceania
-29.49280234,150.1028866,Oceania
16.38390587,-14.06307515,Africa
67.97998835,22.35956571,Europe
-15.52475546,-54.76876699,South America
57.52894474,82.02279377,Russia
-19.68579953,-42.98270764,South America
1.744885333,-77.33529339,South America
48.55155293,29.69712774,Europe
-27.72073178,133.9761356,Oceania
-23.92507163,133.3102203,Oceania
-9.554724172,-50.87059723,South America
58.379181,54.61951365,Russia
59.7812544,15.2798906,Europe
-26.98925873,31.65510365,Africa
12.42657104,8.514000903,Africa
