latitude,longitude
-39.38345515,-62.62464713
-3.129439614,-47.48896477
44.43047077,111.0633982
53.6348311,45.30385412
-6.155483636,-38.06386057
20.11436111,75.72106294
-27.4154619,-51.98604524
47.9197645,107.0620988
-18.85990718,134.0676305
10.85925262,104.7199051
-20.39963021,118.7418344
-15.5988524,130.3698349
67.07172568,20.75140427
-18.59043967,136.0356326
-27.92178798,149.7373783
-30.39064099,-58.80461915
48.96154443,131.5913671
56.59780666,23.28211712
50.97656603,18.43631667
-6.255558654,-39.36119638
-31.30081163,121.53845
15.29137738,-13.96198845
-34.51557504,142.60929
49.90482796,93.78522907
-20.40751826,-53.21915174
-31.91154536,127.3197511
-36.36609739,-58.58235457
60.36277503,72.04900981
-13.79691265,-59.76806272
-6.40558786,107.5926508
-3.252293238,-42.33499483
14.69811055,103.0764771
-25.71155528,139.8621948
-13.62458653,-45.36803931
12.2082635,9.823502921
37.15921638,33.51604724
-12.66861803,-48.6435065
-4.663221475,-49.09391293
13.09167696,-12.75698876
-7.792310322,-63.16135592
26.70193793,75.47561075
50.90916159,17.08320532
11.68840342,78.99862938
37.73997306,12.73871994
23.00535907,-102.0739107
65.4544,29.56312115
-12.3328775,-43.19242781
-30.59688157,147.7115505
7.323448013,10.25308294
60.93904548,61.57386492
-27.05837948,-50.17383438
-49.23702587,-70.00809212
67.4201059,32.97375686
21.54796998,-101.0571148
54.09496259,17.3647087
-29.96757744,22.37895231
9.122895575,-1.620467022
52.66945294,93.52071063
58.27926096,30.8395529
-8.817948185,-67.06636857
40.46008015,8.542117412
14.72871723,-91.16648843
-4.422989525,-40.90983091
-39.09602676,-66.30622255
-7.537860593,112.4921222
28.04924296,-105.7856455
12.9276385,104.0536735
46.21440553,26.74777296
1.640963316,-60.37162125
-7.757210683,-36.55900783
23.59185559,-98.07034749
-19.13179034,140.38207
-16.03249201,-47.08675136
-17.11884354,-64.75402448
-20.17686891,-42.69739146
-31.78525759,128.4640015
37.08422337,36.28170818
61.89063321,152.2115136
15.71658628,120.356485
8.726293835,11.26573937
43.4874182,104.0735764
29.20482054,-104.4495438
-2.816712062,-42.85536374
-31.22992092,21.46426048
-22.97174124,133.8467346
12.79745548,-12.29313146
-31.70150282,144.1935748
-7.10626724,-43.80876989
-36.30289523,-63.94307469
58.73354593,24.26985419
-36.54210053,148.7256831
-44.57704508,-67.78245766
19.47955894,-102.4393766
-8.318778598,-45.96747902
-6.926087342,-42.77021804
-39.87085775,-69.47405762
-24.87878847,146.2027043
-20.18679259,147.9841514
-21.71886772,145.1732617
-15.83874662,-58.15379484
47.30613428,95.76004552
41.74653677,19.58698056
14.22068403,104.2184133
-9.845539506,120.6374793
26.31959743,74.43347087
-7.450096581,-72.70687835
8.388737466,10.50873009
-31.56477117,144.4020485
-5.511966895,-41.19200105
-10.11756546,-54.93312472
43.8276816,24.79471579
-0.778468089,37.18738894
64.04023975,44.01796062
-27.7245833,24.7817322
-21.49469998,-41.18029853
42.43740285,11.27791276
22.70420132,89.2253361
-25.26991705,-49.31704524
62.18181614,78.0747688
39.05686953,31.16381992
-15.41959758,133.1806292
-28.81757779,-55.54083433
42.83734297,27.72573028
6.453081434,8.132101303
-0.380198418,116.5404763
2.280270163,117.5155099
37.81447392,-3.211075378
22.19280502,72.1093837
-30.21676584,-68.96843665
-2.054256089,121.1064539
-19.93764597,138.3323027
38.7618098,38.46024086
39.01772684,42.04672208
-21.03804126,-43.67709301
46.30092094,25.44335712
16.15484399,79.47089949
9.079002959,4.821172372
43.79921408,134.8559445
-8.242019657,-49.50492474
-18.69439108,141.0951624
-29.8966295,-61.28541418
11.71973027,11.02517252
-13.83371439,-52.03861582
4.411272422,117.4644712
27.83827448,-109.4629946
9.18631357,12.52828835
-31.17297977,-55.81789328
-11.45422398,-74.43702489
-17.30992479,-44.92924958
62.78453814,136.8472333
-3.349625483,-54.92807633
-21.14475595,22.33683404
53.19163954,50.0852919
-27.73619055,148.7802175
-32.44944399,150.2697559
62.76441688,29.85405414
6.543448234,7.414343893
63.85643781,67.94545068
-10.97022819,-42.37559214
0.113712979,37.33945361
37.48522894,127.0816901
43.83765408,12.49839108
-51.90749257,-71.40447059
49.77861137,20.21466984
49.08301884,36.25027715
-33.39590287,-60.51834345
23.3651985,81.04792631
73.37332761,-56.05743597
-18.239084,-42.54253054
-12.63072568,-58.03428672
62.40538091,114.7650516
53.74054442,-9.396049068
47.67989117,96.57115728
9.200049004,5.737044239
62.61680873,29.76019945
-42.96860245,147.7146473
43.92223681,23.42163742
-20.84579468,117.7941062
-6.811428581,-44.90466965
17.52380757,-93.88358253
-24.75291292,-65.03129753
17.80588708,103.2234228
4.197055615,-60.7654088
62.8546889,148.4968512
-49.13889512,-71.26097926
14.91387696,-12.45696439
-9.944710868,-67.9181543
61.39864953,-45.16013865
55.16642197,80.62570116
24.66455726,90.45770222
49.91753643,5.626713011
7.164923009,8.12060462
-25.42105846,-64.95541173
41.42993772,32.99343002
46.98833309,30.32674476
-29.03731818,114.9744187
19.59666031,-89.84979172
19.39767034,100.9814962
-23.21246405,117.6566765
-36.49094088,141.650744
55.85816591,38.31653973
-5.680188329,-40.12722616
-45.73424886,-68.8136513
67.15355951,-50.06180687
-21.63461254,145.1428132
45.41451777,26.27829015
17.61596991,-96.91869189
-31.03274406,-62.07161429
0.437299917,37.79058144
7.915181773,6.247167662
-29.3404996,18.72854845
5.859077249,-76.21984183
7.519664916,-2.173897413
-44.75380202,-67.98634798
57.10662933,86.36558722
64.22319527,69.04554374
49.55074623,17.03348256
-37.1384801,-59.46183819
5.955964598,8.800571279
12.94444508,-16.45673322
38.5505803,26.57670017
-23.77816788,-66.80061169
42.72303824,26.11487088
-9.521230696,-75.02103182
44.4943895,23.6662245
-6.85430672,-63.05635774
-40.13601518,-67.26831811
-24.43540644,-59.64874312
51.40034318,30.76874788
-30.80674089,142.8925959
47.20439423,117.3614048
10.14264222,9.294837683
-41.72780175,148.2741833
-30.03902406,20.63865342
-14.98634156,-46.2773605
8.792747463,3.657433356
-26.75129531,-64.01501856
44.7503345,105.4241924
54.31670685,73.55393185
9.717681151,98.76040448
38.08419359,35.19085833
56.53367923,25.49586265
48.01193481,100.418894
11.97134585,104.5461547
-26.42020015,30.76030016
54.19513275,53.41102963
-28.39852983,-64.66672327
-12.73780444,-49.53689793
6.064748216,-72.13895287
39.55154232,40.06403482
22.47360713,-100.3872457
40.65354035,26.6341004
8.166039767,80.20531059
-6.11374339,-55.61601228
63.89694802,68.4867259
-18.58406557,25.63040577
-32.98837845,138.1695393
52.01438406,20.43867077
-22.7149805,115.3072477
-35.65833952,137.2837804
-21.66127885,139.2611445
-28.2087469,-51.86987921
9.594038361,6.020154839
-0.054796195,29.94411142
-19.23067603,-42.1016191
-24.1422386,28.04653471
35.58529907,128.7679651
9.665882608,6.719892393
45.97070825,24.63133693
-35.71450762,-64.93328993
9.393368039,6.848523802
-4.767166686,-40.32401517
-31.9352067,26.38730332
45.63854836,105.93619
16.15553208,75.52579218
11.52049931,104.1836538
54.67915677,23.15580759
-17.73677904,-40.59362828
62.93342169,152.4004793
-22.26651033,-43.24362312
-31.58263529,132.0033136
4.256339483,-74.88610051
63.95702581,25.59905881
-29.29021684,28.97413684
23.85922826,120.8132317
52.28618688,32.27922917
-13.16573366,-57.99403014
50.45837359,17.40387414
7.906560364,10.66069511
-8.01238211,-79.19022639
-49.07637841,-70.24993568
-31.14092823,120.6191508
36.80625241,14.49175362
41.41535376,27.3608336
-3.81316719,104.173576
-5.017704341,-41.61985487
-33.95423407,147.3656467
-44.9076683,-66.71683833
19.43067899,-102.4754508
-13.58304686,132.256487
51.15052625,15.54618951
-41.05422359,-70.20899037
12.82871239,-11.87739562
-12.79972182,-54.20323272
70.23210801,-26.55798988
-25.86126041,-64.81350153
-4.975415669,-61.5675052
19.22827783,78.84393315
-8.39736172,-74.53019275
7.88148807,0.530607384
-3.551040727,38.78553117
-20.47908436,-47.58691892
13.9171217,106.0120115
-27.14198793,133.521535
-46.76313804,-71.7753135
-25.61093491,-48.55163388
65.06124632,56.85412444
-17.95890381,-46.01721166
58.92162449,80.11960861
-10.76345238,-38.90011693
-21.3349211,145.0514055
-24.38143709,-51.56055106
-19.29578655,135.0727734
-0.665871844,39.13718309
9.237162605,-2.45300298
-12.78819204,-43.20599335
-25.69983615,-49.88503101
-29.31624386,-60.85860059
60.4016019,25.79145494
45.99793264,108.8903478
-3.192288792,38.53136384
49.68380122,107.3762759
10.21730307,-0.829279654
-31.35821776,131.368435
0.050302112,39.32959389
-37.1164561,141.9433002
-8.142069812,-70.28875118
41.06649315,72.63274677
-20.85775286,27.6283958
38.94791792,43.20102724
-23.80465235,145.5991507
-21.59758763,25.73771608
54.22447403,17.28183683
-5.922401949,-47.9112973
-30.37766363,-53.7489696
52.06459017,32.94703455
-30.4257799,26.11373465
-29.13420485,31.47224058
49.12030703,105.3543061
48.35851782,102.3278588
-33.60693623,148.1351519
7.511233761,10.36471123
0.849050428,122.7709133
-47.05769845,-67.21082132
-21.23943341,134.122655
-31.0492684,150.2773299
48.57465855,29.74779816
-16.85020534,-53.85741643
39.29059626,26.29999362
15.06259459,-16.01768751
11.94561709,103.1179626
-22.79705013,139.994263
-29.12585581,19.18744625
28.22984656,-101.5995352
-33.27686683,-64.87299979
29.02519105,-110.3920792
8.28782754,125.823603
-30.56589572,-51.63480634
-7.127731352,-45.68132971
3.338398592,39.2068509
38.42388867,35.86008024
-27.81945258,-56.27436834
-23.89898295,-60.75483746
4.73570534,101.7017185
-9.941204648,-56.76685386
47.04329736,23.00503524
-14.29041377,-52.16898034
-41.27868695,-68.94964941
47.07918088,21.59036478
-34.36936264,-54.53088246
-29.88411429,149.7918831
30.7492083,71.81547614
52.35077668,16.81379518
53.88883671,16.02542258
24.83883021,-98.16563778
19.57036962,-97.12006163
12.64108808,5.732679835
-13.55191461,-50.30939731
-18.70993959,121.8964551
-32.06014268,122.230159
11.88946313,4.394470891
-24.65421606,25.66336023
-4.475187852,-49.90736222
55.93209563,97.98050306
54.19126616,49.54687472
5.536379608,-74.18991946
57.82103223,85.63386691
-15.40473016,131.5212749
-28.88996962,27.96988276
-35.58032487,-68.67605829
10.33996364,11.209888
-24.44118231,23.74603049
53.72516741,23.57878601
46.28082295,15.22322091
48.17078578,22.9831529
7.782387475,-75.54170245
48.2128687,111.5844239
-26.65488721,148.7318613
48.19572635,111.6270349
40.7999136,19.83767602
7.9999839,6.50364663
-15.59663575,131.2591931
62.93970681,152.3838646
29.97387587,-107.5414459
-30.31166073,-66.86823171
56.74004026,75.14933096
6.058690543,0.952719144
-11.99755493,-48.60852621
-28.72302191,145.6790848
-32.82073912,151.0729561
-17.59600763,-62.16465715
-40.18190465,-66.036401
-34.33401438,-65.32799344
4.314420969,-60.51332352
-34.67894281,142.7015266
0.614826716,-60.27921584
-6.983092756,-37.8498972
22.7316816,87.60714518
-44.60706166,-69.65693095
-15.28283352,133.1312686
-23.88511735,22.13254401
-17.59773914,-62.59877206
-20.67476695,-47.95559792
11.75747055,12.22736854
-15.41444819,-42.87021262
-25.76299157,-52.51731572
-17.48955257,-48.19216943
-24.709015,26.83277206
0.42743342,39.33662255
-10.96903631,-49.48765011
-6.427212625,-47.56101478
53.49471627,83.98398658
-6.081354586,-46.77447486
-9.686086218,-65.97054156
-21.61464428,144.6096607
0.864992025,-60.43524861
-23.23507002,20.26254126
64.96022289,-14.17270046
-6.989351882,109.8077333
-16.62534705,-40.80161763
16.37586977,-14.05250926
50.18870476,116.6466002
59.74994578,17.51694649
7.447234768,7.539064175
-24.90474855,26.27146894
-24.31141948,-61.89402458
-18.64208524,141.7113882
66.14011123,57.0243862
-28.3993945,-62.44854042
7.078372912,-1.408581272
12.71650847,102.8501623
7.226879008,3.504800018
-28.31262598,147.9198005
62.10722964,117.6362566
-33.92918004,-60.36904238
58.47117881,25.47541685
41.15346038,29.32318843
-34.1484223,148.8057556
-19.90145494,-54.70519787
15.52899657,104.8414649
-25.60161191,143.0208391
53.36640298,90.83029931
-22.73627191,115.2833516
4.788840991,101.8109461
5.925337118,-0.987646145
9.090419066,-1.823702038
-3.127873602,103.7328732
11.7369529,12.18750957
-4.4319685,-61.0199681
45.30158844,21.24773863
-32.27794619,120.2581486
17.86267034,100.8082031
13.39239745,-14.80890278
-8.467817281,-55.13407888
6.809179414,3.740299421
-17.26296983,-71.20350846
46.84645092,112.3497667
-33.76533716,117.7548886
-4.596897285,-41.19891954
66.42968483,16.85037079
-26.44402358,147.4240502
7.630982786,-73.5330577
-25.91651908,146.4921272
52.82602301,23.39538956
0.743974131,113.1660368
0.852370915,-59.61557811
-27.32322358,148.0635191
53.12258373,19.4244582
-28.004583,21.4413104
49.88806462,16.85276998
24.50741903,-107.4442046
-36.93983029,141.3058378
66.20632958,27.90073273
-37.23103898,-59.96613689
14.57922511,102.9268429
14.25167321,-5.982243908
60.44377405,51.05274555
15.1747143,74.26138151
-20.91438351,117.7302315
-42.26987482,-71.36239927
-28.63134489,-50.27533895
3.687050247,98.3847925
53.50071862,79.36145807
-12.91374008,-70.14232717
45.94895848,26.19487682
35.91856698,129.4517687
-28.16123762,27.30945333
-35.15988244,143.5775138
-1.803609142,-46.45863407
65.53724077,28.09383432
-23.14729815,-55.59618152
0.954505045,-51.93891972
14.47878404,-17.03041112
-51.06822412,-70.62855747
56.90674004,68.70248303
28.52700874,-106.563202
53.10711414,117.80792
-32.94471999,146.0543987
-16.82266826,-40.07772093
20.20110682,85.88741969
-34.00050222,150.9116353
-25.99603795,-54.45024732
-25.17640393,141.3543061
46.58503926,40.67550244
58.90140495,26.43952018
22.07917453,-101.8626314
10.08779297,98.77940832
45.6143347,21.73854188
-41.80297588,-66.60552019
-29.02805886,-54.41188024
-38.22819408,-59.84652366
-32.25213803,123.4285126
7.346912444,5.890205357
43.39016413,23.62274019
-22.85268162,26.96690669
-19.30076132,-53.29031579
54.73945434,32.05034421
-8.589520613,-63.99460258
-21.85845266,-50.99123461
-14.6524715,-39.34785652
-22.19863137,-46.3084216
1.963013518,-50.92906286
44.70698686,11.20652011
21.44867789,92.12997861
-14.48160656,-71.00516017
54.33895851,17.69408369
1.994615775,35.93836373
-22.79336686,140.7697423
-1.189372354,39.82989901
-17.8490346,124.3676763
-4.346801094,-56.2209765
-3.873484787,-50.42661078
-35.14681073,-65.87166925
64.81908088,26.59051223
-3.03893629,-58.80496662
-7.99202948,-71.37918022
66.10926409,-17.25966684
-18.97217801,140.4398586
63.71736956,24.1327433
-12.06483908,-59.64386018
0.273202191,37.24125271
-0.209414251,-79.40490579
-22.40205363,30.58006485
38.59055957,22.42285608
-35.6830278,-65.91645366
-11.09016635,-68.55566037
-10.3293968,-51.91724423
3.003487857,-60.0638522
-26.33519785,113.9367056
-19.57542919,23.81160775
-19.31373294,-64.30946641
-4.755536263,-44.3317201
-2.909843386,119.1439868
-9.349174537,-59.28643115
54.06263399,122.6592565
-25.10277702,148.2845543
-50.68948085,-71.24726855
-27.54151836,-59.57854992
48.15849873,106.6793139
10.0888502,12.67404838
61.95102467,14.20294363
2.170852463,100.2584826
13.40974822,120.9820243
-15.12099318,143.7826715
-29.34973247,145.8622433
7.645540971,-2.109405454
-34.7186744,-55.52820731
61.56451132,29.66883576
43.0143093,-8.873856363
-1.040354012,-60.47706005
65.32790298,53.40980461
38.53348934,30.70312018
17.72365067,100.1248076
-17.8110555,-63.1785372
37.5743477,14.31129748
-37.12040846,140.0424044
57.65014166,24.92925038
16.38390587,-14.06307515
-21.32905002,25.95174417
47.52380903,21.62627447
-24.32890402,-52.10835127
36.85214589,33.30643965
52.56665379,20.10934101
20.21694277,-100.9574745
-34.81564155,-66.50573154
-21.86867123,149.3718272
35.74988304,129.1924933
10.22777062,9.428339815
-53.64432637,-68.41399953
-42.11961314,-70.87771872
-32.06213188,-59.25907619
-18.57636912,-53.78645676
40.21886928,38.98824383
41.74025128,26.46506287
12.97447339,-16.71612911
47.2872238,134.4911241
-47.47687882,-66.54005567
-19.97387131,137.8018057
-8.444506655,117.9847992
44.98124944,25.12407905
1.706925844,-60.43851819
19.93615035,-89.95356819
38.07488302,22.57108552
-39.07386126,-66.58685862
-18.79986701,-46.05534957
8.001444056,-75.19805157
15.29753594,77.16021227
-18.18407028,-64.19643292
-6.09898558,-44.14872651
-23.4965827,-47.46056711
9.872971363,8.010387977
-23.88156399,139.5365186
-33.64142531,19.03829355
46.66444533,7.854822843
-29.37546925,-55.00299443
-6.160424289,-44.90940258
-22.00825261,-47.26166019
-10.14027704,-67.07264668
-5.771512995,-60.53516506
-1.122858868,38.21221297
25.33607199,82.27899239
45.45764436,19.55326345
-7.390390961,-37.4567441
62.66400762,28.78010243
-11.72658445,-61.61579029
-22.43247535,115.6922724
-8.168683774,-40.47510007
36.7915246,31.49641459
-13.39598836,-76.02554868
-17.86441149,-41.3401376
-4.781436443,104.5778954
-11.58364911,-56.3139182
-32.11409019,140.8067754
-23.85353073,-63.28517102
15.0438801,-90.20346849
19.96875897,-102.4378228
28.79294394,-111.2204995
49.5548961,107.3807407
14.8449189,76.24592504
-9.080139256,-48.52489215
42.97100883,-2.638756933
-25.62059555,30.50647108
-5.151008207,122.8938788
39.116991,37.58728525
-8.408368654,-41.84874272
-26.87625183,-59.033877
-34.4242092,-54.8232457
-9.372440955,-75.0353404
-26.94513431,114.6626015
-14.83759193,-54.08992196
3.094247671,36.07784939
-7.26037398,-43.93023245
48.42485927,94.54898071
25.30797664,55.44502793
-21.52192414,-42.61733909
34.28801199,133.003308
17.76005374,82.720376
-31.17063533,115.9104876
47.67441801,25.55166506
7.845404999,4.731488255
-18.00582064,-40.39790911
-3.134241284,39.46353425
6.908400337,-75.17633541
-19.86485468,-45.9513393
53.09855467,-1.030552701
-51.36873003,-70.2495552
55.57602178,8.64502511
-30.12283561,-58.90530912
2.364340761,39.64606309
-25.91007216,31.11041588
4.519535992,-74.98692661
40.39437143,33.63960629
-16.36871847,136.0971763
3.542190335,-51.77406087
-9.597201022,-78.25839561
-17.85712698,-60.68256776
51.22334377,32.45313745
-24.82023308,150.1064984
-32.85276447,-59.75706375
13.85889755,79.93029465
13.38394389,-15.52956943
-23.9843244,25.6540442
-7.423776863,-44.3554878
44.44538891,111.0982395
54.11676125,15.79533199
47.60861288,17.82282898
-20.0486517,134.2049832
20.21490788,-100.4869466
45.4723897,114.5894516
46.28774432,40.2690389
15.30267309,-90.20416222
-35.02426886,137.4245439
59.04800979,61.75185607
42.41648411,24.27199655
20.30624773,-102.864237
53.97376659,36.69213567
46.03300986,93.36719385
-33.18848285,117.9220038
-4.835651738,-42.5955772
-18.78786269,21.71191892
-29.88773568,116.9137677
-22.80720604,-54.60349829
9.870973839,11.23040599
45.64583874,15.21481136
-18.4470326,133.8548288
-33.90891826,-55.19107017
-27.81945258,-56.27436834
13.14476643,-14.97096432
-3.1201026,-60.0265781
10.15069506,12.73698076
-22.96308347,117.3248664
28.05450525,-105.7495164
53.52344956,61.33284563
10.08739119,9.177683727
-1.220231714,-47.19841846
1.732646234,40.62545106
1.407338901,101.2311991
0.852370915,-59.61557811
-10.55799889,-67.76644585
1.215827407,34.73411179
29.17564206,-107.1505219
46.47536083,6.360590018
-41.35440489,147.4237413
38.66034285,36.18957822
7.578167869,126.5545246
44.84171618,20.79631506
-12.73992362,131.464882
44.36436951,23.4231664
-33.52153021,21.3514451
16.28962186,-0.044627024
45.02791323,24.18688469
9.1988032,12.52621158
-26.4393423,147.4604126
-38.52903049,-58.98771257
67.72965898,25.20250542
47.72207984,16.90348863
65.30866986,-22.21517124
-4.998846641,120.191913
-0.784046654,37.22541499
66.39275359,24.51493121
-6.194360105,-49.85326404
30.56625833,-112.9069361
-26.87625183,-59.033877
14.42953447,-3.324884112
54.30173738,25.21182799
-34.94981634,147.2519776
35.98313116,136.2017783
8.44347217,-72.57134889
-37.06411839,142.557282
45.56482011,15.18127359
52.30823727,32.93871594
-13.37401587,142.8812725
11.51926929,122.4689361
-35.43012043,-58.30613032
-5.609517686,-62.19737486
50.81611131,20.20705896
40.41733917,22.27400737
40.14710365,36.11346008
57.76048542,67.63820535
-33.11083694,141.6286831
65.32790298,53.40980461
44.98181343,28.61494
-43.62642139,-65.39913533
6.613997124,8.040179447
-32.05279673,149.7460371
-31.39498039,-53.80833648
-24.59453529,26.07272049
8.198086037,0.539594519
-42.48480836,-63.61379115
47.29400329,19.09466894
53.10664322,117.8050437
-9.241210352,-49.2445693
45.50392998,26.82392386
45.93159844,24.02757413
24.6302144,73.89392794
-17.63697027,-50.77979468
48.99876835,93.53337998
-29.6613016,-54.45139814
-34.47972979,-56.87107657
-19.46690556,-54.503345
16.1130265,78.01380407
-32.13673607,-69.88949153
4.79114792,-71.33079899
55.22304167,11.26394289
2.285476805,-59.83912108
16.49943818,-15.04445464
-30.08323427,20.61536692
58.80311109,25.14653256
-5.269046444,-44.35977799
-26.7873909,-59.56835884
-33.25690697,20.20939518
45.97404489,44.24805938
-22.19575147,119.9335913
-25.47956451,25.32739735
-36.82315741,149.7948187
52.35109588,116.6202941
-15.55507102,-48.70923082
-18.69375171,126.8928297
-10.57398789,-63.62340772
-25.45423799,116.1023264
-3.485737535,102.9940558
51.42343233,20.62446904
-17.8110555,-63.1785372
6.809179414,3.740299421
15.09132167,77.65832114
66.60319784,67.29677877
-14.58063807,-53.9976118
-10.63794058,-68.51136034
10.17126005,7.905958515
-3.008543908,-40.1287927
-21.52331394,-52.5503079
14.91387696,-12.45696439
-22.31100686,-47.91232209
47.30745281,118.9295839
-39.8535437,-68.24675146
59.54606618,15.68441242
9.532268976,8.626458409
-24.45380279,-63.99346034
0.901721835,100.3894055
27.90168544,-104.6796117
7.827631588,79.98487715
-23.7555296,-52.80727976
-9.056883347,-68.65213118
-3.046345284,38.73175204
-12.69921691,132.4417331
-33.11083694,141.6286831
53.95593892,22.01784769
-15.45506068,-51.2256972
-16.23087877,-50.31493738
58.07918115,57.61858146
46.27479316,93.93822237
17.36463705,78.55069923
65.59461241,26.0354126
-30.36221114,-54.18507362
21.97584028,78.16619644
-32.67540403,-63.67677976
-0.752722063,34.0965134
47.05338392,27.49712935
57.00316736,82.3641349
18.52504888,-91.0927646
-10.98176867,-38.16760264
59.86319931,17.3514503
-4.901042247,105.3968064
2.787361465,-72.76147279
12.47121673,-12.07626642
58.46566102,49.83397204
31.15773503,-105.7081335
-6.822935671,-44.99423627
-27.53934977,-60.4661312
-22.34384627,-50.30746529
8.284122201,10.39072582
45.96693445,26.34838588
-9.543882242,-50.86662083
74.47020216,-21.05805011
60.11033548,18.45652728
11.74710751,10.15367525
-35.91256022,142.8959629
-10.82788258,-55.14298042
-25.10569988,-58.15246988
18.73453745,-96.76547238
-41.78096602,145.5848647
27.45534764,-110.2604976
-20.63279155,-50.70357586
56.64495658,-3.627712976
64.90099039,54.31416339
4.342571229,35.60256208
-14.34207515,-73.16414341
14.41702841,-12.20672942
-36.65946976,-60.58742001
53.01792753,19.10099627
-34.21570897,-57.73484385
13.91158882,104.1111794
59.85356788,16.49602134
45.45317807,19.6154659
41.06663225,20.51664248
46.09269069,102.7751924
-34.59223987,-55.07565027
42.4623583,1.106379494
-19.41172403,143.0495559
-18.91974264,142.2220192
36.8621159,37.48407397
41.8402464,75.741421
-3.330974988,-44.87301695
59.54930811,39.9670031
41.63711758,13.76366129
-34.35193376,-57.4059524
-24.21502133,119.6850319
-25.352788,130.7873201
-26.96652158,115.966999
-47.67081755,-67.99557932
-33.80943831,139.0609116
-26.7667698,151.8502198
14.33160882,-15.53023153
27.54242413,91.20342074
59.96898727,69.91921039
-50.342161,-71.5224137
-20.15988301,25.85799492
5.638871896,-71.94637029
56.83886345,-2.659380894
-26.56172101,28.27292491
36.93410898,31.17345763
31.26487664,75.79384784
58.11431144,102.6974773
58.5517072,40.35918986
-18.04532765,-43.42673191
-5.449442629,-42.37219772
27.06490581,89.8808153
6.948175425,5.914406249
-17.77673658,-54.74880087
-10.61083237,-67.80865315
-41.4088494,-68.66417545
-8.975163243,-39.20246054
-31.82853416,-56.38147802
-17.13435703,-53.43868385
43.03974657,-2.11483116
-23.39957885,-46.1616512
-24.38082462,23.58733997
-33.36669384,-57.16438755
-29.96945365,17.9037669
-28.22445113,-66.13703748
-27.65556723,20.7994366
48.76611289,89.94135659
-23.6280277,146.3790139
9.994937227,8.844653091
41.88758266,12.18953471
-42.69568736,-63.98797791
16.08442025,100.3975817
-25.63846404,-49.4406601
-21.15330238,134.1534508
14.42955385,-3.324885623
10.21869316,12.91435076
65.49578811,26.44499529
50.17808281,137.3961679
51.2322103,31.23134836
16.2896567,-0.044872621
-36.82445968,-59.40165494
65.90459709,28.64104161
-22.61263304,145.0595515
-12.56660187,-44.72008822
18.10949568,-96.38568919
18.72136513,98.25591782
51.02705514,18.64026036
-19.70539631,-50.48280191
52.89227127,20.95018813
-32.48508155,-59.91930674
-28.06300205,134.1083385
19.50305731,98.81559878
52.24582954,18.08044219
-8.174849719,-43.23401586
-29.00761674,145.7105255
-31.48920966,116.552788
56.31696032,41.61965498
45.06984751,43.04021128
-28.14057148,27.55475532
12.54673898,77.97479015
27.91725355,-15.63551837
-37.01972481,140.0496823
25.85796981,-102.9349351
-32.83633598,-59.86891458
44.35689844,24.47425525
61.78943849,113.3058225
-26.5906833,120.2260383
-27.24574312,146.8679271
-26.31669137,-64.01541945
-17.44140673,140.9885013
-23.77698978,-63.65010509
41.86611575,35.06557902
-19.35652387,-65.1774608
-27.57851585,-59.98300562
-15.4565977,131.4562619
-34.92818396,139.8333529
-23.49652334,-47.4604923
5.498899492,5.821218392
3.766728245,101.2716258
53.15220128,61.62974229
-22.15981373,-55.54732728
43.39322821,21.57011598
28.07116213,-104.613815
-3.259497474,38.62698853
-36.89890784,-67.46650924
29.04254893,-109.2302863
-21.20481432,-57.44239592
55.3587948,63.6039876
-30.69308302,116.1812788
-36.0679821,-67.11623684
61.77404108,112.9829717
52.45417319,93.57366412
-29.26226413,-61.01948443
-11.01373181,-45.20795033
28.45488414,-109.2619288
3.751180581,34.72934706
-32.35657742,-66.1377564
12.91405022,-16.43345805
52.11175112,-9.815886337
-1.608823748,-54.06453181
19.30897016,79.32711777
61.80092769,16.3617634
39.65773468,30.77531235
-20.53704884,-52.56899927
66.80129719,23.88411621
55.35564687,63.6447067
-22.71444109,141.0584512
14.25144936,-5.982472876
49.61471386,95.03936956
-14.16678265,-57.16510036
-21.22568962,27.38584289
-17.06581091,-69.70023591
13.10278126,-11.70140428
-24.31754959,-61.8706674
57.93784814,27.42962054
-7.622328647,-39.76843075
60.9356934,24.08779061
50.3512092,26.57695282
11.52977637,8.653117354
-34.22082893,135.4108344
-11.0510362,-38.83930747
6.727740376,6.662325403
6.022737801,0.051240201
56.37309234,73.61162629
-23.88462119,22.13373518
-21.20402537,-43.04738235
48.47289879,15.31924827
-0.669461843,114.4392764
8.956121696,-2.428534782
-21.20896192,139.1676038
-47.67906028,-65.84086755
45.93529388,12.48298108
9.502776593,6.042297098
-12.89068581,131.6051862
60.88237744,22.93987189
-2.529833461,-46.91976625
1.077466353,-52.33582935
-36.81644044,-71.04987503
59.64549651,41.04375523
-14.27563238,-41.1372135
-8.074274721,-71.17319239
63.07389236,113.5273769
-30.87446611,116.3843038
-1.843762693,-45.14119964
26.06555553,88.51065715
-29.32109377,27.51213766
-32.55338791,-60.88402833
0.648926338,35.38789762
57.23690098,81.38313751
15.78875315,-13.4365706
-17.60396089,-49.91242836
-13.154302,-72.5274838
-33.40694621,22.01133644
-32.43607564,-52.56689472
61.74902839,54.91590959
-26.5906833,120.2260383
-19.97818774,22.25379129
38.77735214,36.96266146
30.31581442,35.24271185
-22.35379715,-50.31819508
-37.26166587,145.1274769
-28.22089244,-52.82203529
